date,state,district,pincode,total,anomaly_score
01-03-2025,Tamil Nadu,Chennai,600004,752,0.019935897450983897
01-05-2025,Karnataka,Chamrajanagar,571313,537,0.019935897450983897
01-06-2025,Karnataka,Chikkaballapur,561207,586,0.019935897450983897
01-03-2025,Odisha,Jagatsinghapur,754141,604,0.019935897450983897
01-05-2025,Karnataka,Bangalore,560047,601,0.019935897450983897
01-06-2025,Madhya Pradesh,Betul,460225,1041,0.019935897450983897
01-05-2025,Gujarat,Vadodara,391135,730,0.019935897450983897
01-07-2025,Tamil Nadu,Coimbatore,641402,648,0.019935897450983897
01-06-2025,Himachal Pradesh,Chamba,176323,483,0.019935897450983897
01-06-2025,Madhya Pradesh,Sagar,470115,1036,0.019935897450983897
01-07-2025,Jammu and Kashmir,Kupwara,193221,873,0.019935897450983897
01-07-2025,Andhra Pradesh,West Godavari,534260,571,0.019935897450983897
01-05-2025,Maharashtra,Jalna,431209,971,0.019935897450983897
01-04-2025,Tamil Nadu,Vellore,632002,618,0.019935897450983897
01-06-2025,Madhya Pradesh,Raisen,464986,992,0.019935897450983897
01-07-2025,Maharashtra,Mumbai Suburban,400101,866,0.019935897450983897
01-06-2025,Madhya Pradesh,Chhatarpur,471105,1032,0.019935897450983897
01-05-2025,Uttar Pradesh,Balrampur,271861,970,0.019935897450983897
01-06-2025,Tripura,Dhalai,799275,794,0.019935897450983897
01-06-2025,Andhra Pradesh,East Godavari,533430,588,0.019935897450983897
01-07-2025,West Bengal,Barddhaman,713423,516,0.019935897450983897
01-03-2025,Andhra Pradesh,West Godavari,534235,632,0.019935897450983897
01-07-2025,Telangana,Warangal Urban,506002,467,0.019935897450983897
01-03-2025,Tamil Nadu,Villupuram,606401,554,0.019935897450983897
01-05-2025,Andhra Pradesh,Srikakulam,532168,712,0.019935897450983897
01-03-2025,Madhya Pradesh,Sagar,470232,1043,0.019935897450983897
01-03-2025,Odisha,Sambalpur,768212,665,0.019935897450983897
01-03-2025,Madhya Pradesh,Indore,452009,1040,0.019935897450983897
01-03-2025,Kerala,Palakkad,679303,514,0.019935897450983897
01-07-2025,Madhya Pradesh,Ujjain,456771,1001,0.019935897450983897
01-05-2025,Andhra Pradesh,Nellore,524137,595,0.019935897450983897
01-03-2025,West Bengal,Barddhaman,713143,525,0.019935897450983897
01-06-2025,Jammu and Kashmir,Jammu,181201,754,0.019935897450983897
01-04-2025,Karnataka,Bengaluru,560062,642,0.019935897450983897
01-04-2025,Andhra Pradesh,East Godavari,533255,593,0.019935897450983897
01-07-2025,Madhya Pradesh,Rewa,486441,988,0.019935897450983897
01-03-2025,Tamil Nadu,Tiruchirappalli,620012,639,0.019935897450983897
01-06-2025,Karnataka,Chikkaballapur,562105,589,0.019935897450983897
01-07-2025,West Bengal,Malda,732207,657,0.019935897450983897
01-03-2025,Madhya Pradesh,Dindori,481882,1032,0.019935897450983897
01-07-2025,Andhra Pradesh,Srikakulam,532201,722,0.019935897450983897
01-03-2025,Karnataka,Davangere,577528,582,0.019935897450983897
01-07-2025,Kerala,Kozhikode,673003,560,0.019935897450983897
01-06-2025,Uttar Pradesh,Hardoi,241123,972,0.019935897450983897
01-06-2025,West Bengal,Dakshin Dinajpur,733121,571,0.019935897450983897
01-03-2025,Madhya Pradesh,Sagar,470339,1036,0.019935897450983897
01-05-2025,Madhya Pradesh,Sagar,470117,1034,0.019935897450983897
01-06-2025,West Bengal,Barddhaman,713146,518,0.019935897450983897
01-05-2025,Karnataka,Chikkaballapur,562101,614,0.019935897450983897
01-06-2025,Andhra Pradesh,Srikakulam,532460,710,0.019935897450983897
01-07-2025,Jharkhand,Hazaribag,825312,662,0.019935897450983897
01-05-2025,Rajasthan,Churu,331304,928,0.019935897450983897
01-04-2025,Chhattisgarh,Rajnandgaon,491557,1068,0.019935897450983897
01-07-2025,Odisha,Kendujhar,758018,687,0.019935897450983897
01-05-2025,Madhya Pradesh,Barwani,451660,1039,0.019935897450983897
01-03-2025,Chhattisgarh,Raipur,493116,974,0.019935897450983897
01-06-2025,Karnataka,Bagalkot,587116,584,0.019935897450983897
01-04-2025,West Bengal,South 24 Parganas,743368,652,0.019935897450983897
01-04-2025,Andhra Pradesh,Nellore,524345,632,0.019935897450983897
01-07-2025,Madhya Pradesh,Indore,453771,1040,0.019935897450983897
01-04-2025,Uttar Pradesh,Ballia,277303,877,0.019935897450983897
01-07-2025,Madhya Pradesh,Sehore,466111,982,0.019935897450983897
01-03-2025,Uttar Pradesh,Mahoba,210429,953,0.019935897450983897
01-06-2025,Karnataka,Yadgir,585321,654,0.019935897450983897
01-04-2025,Uttar Pradesh,Agra,283101,971,0.019935897450983897
01-05-2025,Maharashtra,Sangli,415311,859,0.019935897450983897
01-06-2025,Odisha,Ganjam,761032,662,0.019935897450983897
01-06-2025,Jammu and Kashmir,Doda,182202,758,0.019935897450983897
01-05-2025,Tamil Nadu,Tirunelveli,627751,629,0.019935897450983897
01-06-2025,Andhra Pradesh,Nellore,524412,597,0.019935897450983897
01-06-2025,Andhra Pradesh,East Godavari,533002,594,0.019935897450983897
01-06-2025,Andhra Pradesh,West Godavari,534235,597,0.019935897450983897
01-04-2025,Assam,Darrang,784116,619,0.019935897450983897
01-04-2025,Madhya Pradesh,Gwalior,475330,998,0.019935897450983897
01-07-2025,Madhya Pradesh,Betul,460110,1040,0.019935897450983897
01-04-2025,Madhya Pradesh,Sagar,470339,1037,0.019935897450983897
01-05-2025,Bihar,Patna,801505,858,0.019935897450983897
01-06-2025,Madhya Pradesh,Bhopal,463106,970,0.019935897450983897
01-07-2025,Rajasthan,Jalor,343001,920,0.019935897450983897
01-05-2025,Andhra Pradesh,Prakasam,523226,588,0.019935897450983897
01-06-2025,West Bengal,Howrah,711101,578,0.019935897450983897
01-07-2025,Odisha,Khorda,752055,611,0.019935897450983897
01-03-2025,Madhya Pradesh,Dewas,455336,1034,0.019935897450983897
01-07-2025,Madhya Pradesh,Raisen,464770,993,0.019935897450983897
01-04-2025,Bihar,Patna,800007,864,0.019935897450983897
01-05-2025,Uttar Pradesh,Ballia,221711,890,0.019935897450983897
01-06-2025,West Bengal,North 24 Parganas,743126,558,0.019935897450983897
01-03-2025,Tamil Nadu,Dindigul,624620,754,0.019935897450983897
01-03-2025,Maharashtra,Satara,415109,856,0.019935897450983897
01-03-2025,Jharkhand,Seraikela-Kharsawan,833220,944,0.019935897450983897
01-05-2025,Odisha,Nabarangapur,764071,836,0.019935897450983897
01-03-2025,Bihar,Muzaffarpur,842004,929,0.019935897450983897
01-05-2025,Bihar,Muzaffarpur,843113,930,0.019935897450983897
01-03-2025,Karnataka,Chikkaballapur,563125,584,0.019935897450983897
01-03-2025,Punjab,Ludhiana,141109,729,0.019935897450983897
01-07-2025,Uttar Pradesh,Rae Bareli,229404,855,0.019935897450983897
01-05-2025,Uttarakhand,Haridwar,249402,855,0.019935897450983897
01-07-2025,Chhattisgarh,Raipur,492009,972,0.019935897450983897
01-05-2025,Madhya Pradesh,Rewa,486111,983,0.019935897450983897
01-04-2025,Tamil Nadu,Dindigul,624001,746,0.019935897450983897
01-07-2025,Maharashtra,Beed,414205,978,0.019935897450983897
01-03-2025,Tamil Nadu,Thoothukkudi,628003,592,0.019935897450983897
01-04-2025,Odisha,Balangir,767040,678,0.019935897450983897
01-07-2025,Odisha,Gajapati,761212,786,0.019935897450983897
01-07-2025,Chhattisgarh,Baloda Bazar,493344,1040,0.019935897450983897
01-03-2025,Odisha,Balangir,767002,679,0.019935897450983897
01-07-2025,Tamil Nadu,Tiruchirappalli,620019,642,0.019935897450983897
01-07-2025,Madhya Pradesh,Satna,485773,1002,0.019935897450983897
01-07-2025,Rajasthan,Alwar,301409,919,0.019935897450983897
01-07-2025,West Bengal,Purba Medinipur,721430,533,0.019935897450983897
01-04-2025,Karnataka,Chikkaballapur,563125,590,0.019935897450983897
01-05-2025,Madhya Pradesh,Raisen,462046,992,0.019935897450983897
01-06-2025,Madhya Pradesh,Barwani,451556,1051,0.019935897450983897
01-03-2025,Maharashtra,Mumbai Suburban,400072,878,0.019935897450983897
01-07-2025,Gujarat,Surendra Nagar,363421,769,0.019404675223309575
01-07-2025,Madhya Pradesh,Indore,453551,1052,0.019404675223309575
01-05-2025,Karnataka,Chikkaballapur,562105,610,0.019404675223309575
01-04-2025,Uttar Pradesh,Jaunpur,222142,896,0.019404675223309575
01-03-2025,Uttar Pradesh,Bareilly,262407,979,0.019404675223309575
01-04-2025,Tamil Nadu,Madurai,625503,769,0.019404675223309575
01-04-2025,Odisha,Ganjam,761029,649,0.019404675223309575
01-06-2025,Andhra Pradesh,Nellore,524305,580,0.019404675223309575
01-04-2025,Tamil Nadu,Coimbatore,641035,641,0.019404675223309575
01-07-2025,Bihar,Vaishali,844505,934,0.019404675223309575
01-04-2025,Andhra Pradesh,Nellore,524132,575,0.019404675223309575
01-07-2025,Tamil Nadu,Coimbatore,641027,641,0.019404675223309575
01-05-2025,Andhra Pradesh,Anantapur,515001,489,0.019404675223309575
01-05-2025,Tamil Nadu,Madurai,625012,738,0.019404675223309575
01-07-2025,Madhya Pradesh,Satna,485772,988,0.019404675223309575
01-03-2025,Uttar Pradesh,Meerut,250406,981,0.019404675223309575
01-07-2025,Tamil Nadu,Pudukkottai,622203,648,0.019404675223309575
01-07-2025,Andhra Pradesh,West Godavari,534275,617,0.019404675223309575
01-04-2025,Andhra Pradesh,West Godavari,534199,621,0.019404675223309575
01-04-2025,Andhra Pradesh,Prakasam,523157,587,0.019404675223309575
01-05-2025,Andhra Pradesh,East Godavari,533288,580,0.019404675223309575
01-04-2025,Andhra Pradesh,Guntur,522614,695,0.019404675223309575
01-05-2025,Bihar,Patna,801110,861,0.019404675223309575
01-03-2025,Rajasthan,Jodhpur,342601,923,0.019404675223309575
01-04-2025,Tamil Nadu,Madurai,625706,742,0.019404675223309575
01-06-2025,Telangana,Medchal-malkajgiri,500055,504,0.019404675223309575
01-05-2025,Odisha,Ganjam,761111,651,0.019404675223309575
01-04-2025,Andhra Pradesh,Prakasam,523301,574,0.019404675223309575
01-04-2025,Rajasthan,Dholpur,328021,922,0.019404675223309575
01-07-2025,Uttar Pradesh,Ballia,221701,855,0.019404675223309575
01-03-2025,Gujarat,Mahesana,384170,723,0.019404675223309575
01-07-2025,Tamil Nadu,Madurai,625532,776,0.019404675223309575
01-05-2025,Chhattisgarh,Balod,491226,1010,0.019404675223309575
01-06-2025,Kerala,Kasaragod,671541,580,0.019404675223309575
01-07-2025,Telangana,Kamareddy,503111,476,0.019404675223309575
01-07-2025,Karnataka,Dharwad,580007,616,0.019404675223309575
01-04-2025,Karnataka,Davangere,577601,617,0.019404675223309575
01-06-2025,Karnataka,Dharwad,581204,608,0.019404675223309575
01-07-2025,Bihar,Sitamarhi,843323,964,0.019404675223309575
01-07-2025,Madhya Pradesh,Chhatarpur,471301,1027,0.019404675223309575
01-03-2025,Maharashtra,Dhule,425408,974,0.019404675223309575
01-05-2025,Madhya Pradesh,Tikamgarh,472101,1063,0.019404675223309575
01-05-2025,Rajasthan,Jodhpur,342027,926,0.019404675223309575
01-04-2025,Madhya Pradesh,Ratlam,457114,1076,0.019404675223309575
01-04-2025,Uttar Pradesh,Pratapgarh,230402,897,0.019404675223309575
01-04-2025,Andhra Pradesh,Krishna,520004,578,0.019404675223309575
01-06-2025,Uttar Pradesh,Faizabad,224001,850,0.019404675223309575
01-04-2025,Odisha,Mayurbhanj,757038,672,0.019404675223309575
01-07-2025,Maharashtra,Kolhapur,416211,894,0.019404675223309575
01-04-2025,West Bengal,Nadia,741123,561,0.019404675223309575
01-07-2025,Chhattisgarh,Rajnandgaon,491558,1066,0.019404675223309575
01-07-2025,Rajasthan,Bundi,323802,873,0.019404675223309575
01-03-2025,Karnataka,Bagalkot,587301,605,0.019404675223309575
01-03-2025,Tamil Nadu,Salem,636138,710,0.019404675223309575
01-04-2025,Tamil Nadu,Chennai,600042,738,0.019404675223309575
01-04-2025,Uttar Pradesh,Bareilly,243203,977,0.019404675223309575
01-07-2025,Andhra Pradesh,West Godavari,534312,569,0.019404675223309575
01-03-2025,Odisha,Kalahandi,766019,795,0.019404675223309575
01-06-2025,Haryana,Jhajjar,124103,854,0.019404675223309575
01-06-2025,Tamil Nadu,Dindigul,624001,760,0.019404675223309575
01-07-2025,Chhattisgarh,Balod,491223,1054,0.019404675223309575
01-06-2025,Madhya Pradesh,East Nimar,450661,854,0.019404675223309575
01-06-2025,Madhya Pradesh,Chhatarpur,471315,1017,0.019404675223309575
01-06-2025,Tamil Nadu,Madurai,625011,748,0.019404675223309575
01-05-2025,Andhra Pradesh,Nellore,524305,625,0.019404675223309575
01-03-2025,Karnataka,Davangere,577213,616,0.019404675223309575
01-05-2025,Odisha,Nayagarh,752063,663,0.019404675223309575
01-05-2025,Chhattisgarh,Rajnandgaon,491444,1072,0.019404675223309575
01-05-2025,West Bengal,Nadia,741123,559,0.019404675223309575
01-03-2025,Bihar,Gopalganj,841437,931,0.019404675223309575
01-04-2025,Odisha,Mayurbhanj,757037,676,0.019404675223309575
01-06-2025,Madhya Pradesh,Chhatarpur,471625,1018,0.019404675223309575
01-04-2025,Andhra Pradesh,Nellore,524405,574,0.019404675223309575
01-07-2025,Uttar Pradesh,Azamgarh,276304,880,0.019404675223309575
01-03-2025,Delhi,South West Delhi,110078,1003,0.019404675223309575
01-06-2025,Andhra Pradesh,Visakhapatnam,530011,735,0.019404675223309575
01-03-2025,Andhra Pradesh,West Godavari,534312,615,0.019404675223309575
01-04-2025,Bihar,Patna,801104,889,0.019404675223309575
01-06-2025,Uttar Pradesh,Sambhal,202421,958,0.019404675223309575
01-07-2025,Gujarat,Ahmedabad,380058,853,0.019404675223309575
01-04-2025,Andhra Pradesh,Krishna,521180,592,0.019404675223309575
01-06-2025,Gujarat,Surat,394230,844,0.019404675223309575
01-06-2025,West Bengal,Paschim Medinipur,721211,609,0.019404675223309575
01-05-2025,Karnataka,Dharwad,581204,619,0.019404675223309575
01-06-2025,Andhra Pradesh,East Godavari,533126,626,0.019404675223309575
01-03-2025,Tamil Nadu,Salem,636107,695,0.019404675223309575
01-06-2025,Maharashtra,Kolhapur,416001,892,0.019404675223309575
01-07-2025,Rajasthan,Pali,306115,863,0.019404675223309575
01-07-2025,Tamil Nadu,Madurai,625106,790,0.019404675223309575
01-06-2025,Andhra Pradesh,Prakasam,523304,573,0.019404675223309575
01-07-2025,Tamil Nadu,Salem,636010,697,0.019404675223309575
01-07-2025,West Bengal,Hooghly,712122,563,0.019404675223309575
01-04-2025,Uttar Pradesh,Sonbhadra,231205,950,0.019404675223309575
01-04-2025,Tamil Nadu,Tiruppur,641607,645,0.019404675223309575
01-03-2025,Sikkim,West,737121,458,0.019404675223309575
01-03-2025,Andhra Pradesh,East Godavari,533126,597,0.019404675223309575
01-06-2025,Uttar Pradesh,Allahabad,212106,955,0.019404675223309575
01-04-2025,Andhra Pradesh,West Godavari,534002,615,0.019404675223309575
01-03-2025,Tamil Nadu,Coimbatore,641659,639,0.019404675223309575
01-06-2025,Gujarat,Surat,395002,835,0.019404675223309575
01-04-2025,Andhra Pradesh,Krishna,521002,592,0.019404675223309575
01-05-2025,Uttar Pradesh,Aligarh,202123,959,0.019404675223309575
01-07-2025,Rajasthan,Jodhpur,342308,926,0.019404675223309575
01-07-2025,Haryana,Palwal,121105,987,0.019404675223309575
01-05-2025,Andhra Pradesh,Nellore,524315,590,0.019404675223309575
01-06-2025,Gujarat,Ahmedabad,382220,853,0.019404675223309575
01-06-2025,Gujarat,Ahmedabad,380007,854,0.019404675223309575
01-03-2025,Tamil Nadu,Chennai,600094,739,0.019404675223309575
01-03-2025,Tamil Nadu,Salem,636501,698,0.019404675223309575
01-05-2025,Uttar Pradesh,Lucknow,226017,946,0.019404675223309575
01-07-2025,Jharkhand,Gumla,835324,945,0.019404675223309575
01-04-2025,Jharkhand,Deoghar,814112,899,0.019404675223309575
01-03-2025,Tamil Nadu,Salem,636502,696,0.019404675223309575
01-05-2025,Madhya Pradesh,Rajgarh,465667,1077,0.019404675223309575
01-05-2025,Chhattisgarh,Bastar,494223,1024,0.019404675223309575
01-04-2025,Andhra Pradesh,East Godavari,533440,590,0.019404675223309575
01-07-2025,Uttar Pradesh,Fatehpur,212656,949,0.019404675223309575
01-05-2025,West Bengal,Kolkata,700014,504,0.019404675223309575
01-05-2025,Andhra Pradesh,Prakasam,523230,626,0.019404675223309575
01-07-2025,Andhra Pradesh,West Godavari,534101,569,0.019404675223309575
01-07-2025,Telangana,Nirmal,504103,485,0.019404675223309575
01-04-2025,Andhra Pradesh,East Godavari,533446,581,0.019404675223309575
01-05-2025,Odisha,Mayurbhanj,757079,685,0.019404675223309575
01-04-2025,Uttar Pradesh,Meerut,250342,978,0.019404675223309575
01-03-2025,Rajasthan,Dholpur,328022,923,0.019404675223309575
01-03-2025,Andhra Pradesh,West Godavari,534301,565,0.019404675223309575
01-06-2025,Andhra Pradesh,Krishna,521230,580,0.019404675223309575
01-04-2025,Jharkhand,Deoghar,814146,903,0.019404675223309575
01-07-2025,Gujarat,Surat,394101,836,0.019404675223309575
01-05-2025,Andhra Pradesh,East Godavari,533445,586,0.019404675223309575
01-04-2025,Delhi,South Delhi,110017,1181,0.01895253998485469
01-07-2025,Delhi,West Delhi,110063,1150,0.01895253998485469
01-07-2025,Odisha,Balangir,767040,661,0.01887381229176366
01-06-2025,Andhra Pradesh,Nellore,524126,615,0.01887381229176366
01-06-2025,Maharashtra,Mumbai City,400017,681,0.01887381229176366
01-06-2025,Bihar,Vaishali,843114,940,0.01887381229176366
01-07-2025,Odisha,Sundergarh,770017,624,0.01887381229176366
01-07-2025,Uttar Pradesh,Kanpur Dehat,209303,922,0.01887381229176366
01-07-2025,Odisha,Balangir,767038,665,0.01887381229176366
01-04-2025,Bihar,Bhojpur,802165,837,0.01887381229176366
01-05-2025,Kerala,Thiruvananthapuram,695020,506,0.01887381229176366
01-07-2025,Madhya Pradesh,Mandsaur,458895,954,0.01887381229176366
01-06-2025,Chhattisgarh,Balod,491225,1003,0.01887381229176366
01-04-2025,Jharkhand,Seraikela-Kharsawan,832404,909,0.01887381229176366
01-05-2025,Odisha,Balangir,767033,662,0.01887381229176366
01-07-2025,Andhra Pradesh,Kurnool,518395,735,0.01887381229176366
01-03-2025,Gujarat,Surat,394101,816,0.01887381229176366
01-03-2025,Tamil Nadu,Thanjavur,612501,609,0.01887381229176366
01-07-2025,West Bengal,Purba Medinipur,721401,530,0.01887381229176366
01-06-2025,Madhya Pradesh,Alirajpur,457887,1034,0.01887381229176366
01-07-2025,Kerala,Kozhikode,673019,543,0.01887381229176366
01-05-2025,Maharashtra,Sangli,416405,861,0.01887381229176366
01-03-2025,Maharashtra,Yavatmal,445103,979,0.01887381229176366
01-05-2025,Maharashtra,Pune,411015,940,0.01887381229176366
01-04-2025,Uttar Pradesh,Jhansi,284202,950,0.01887381229176366
01-05-2025,Jharkhand,Purbi Singhbhum,831002,678,0.01887381229176366
01-04-2025,Kerala,Palakkad,678583,506,0.01887381229176366
01-07-2025,Punjab,Ferozepur,142044,795,0.01887381229176366
01-06-2025,Madhya Pradesh,Chhindwara,480559,958,0.01887381229176366
01-03-2025,Uttar Pradesh,Ghaziabad,201002,960,0.01887381229176366
01-07-2025,Karnataka,Kolar,563114,603,0.01887381229176366
01-05-2025,Andhra Pradesh,Cuddapah,516434,631,0.01887381229176366
01-06-2025,Odisha,Balangir,767032,666,0.01887381229176366
01-07-2025,Maharashtra,Latur,413514,980,0.01887381229176366
01-03-2025,Gujarat,Panchmahals,389230,809,0.01887381229176366
01-06-2025,Karnataka,Bidar,585401,669,0.01887381229176366
01-03-2025,West Bengal,Howrah,711315,608,0.01887381229176366
01-06-2025,Kerala,Palakkad,678508,507,0.01887381229176366
01-03-2025,Punjab,Kapurthala,144804,723,0.01887381229176366
01-03-2025,Kerala,Kozhikode,673602,549,0.01887381229176366
01-03-2025,Odisha,Angul,759126,685,0.01887381229176366
01-07-2025,Gujarat,Junagadh,362560,720,0.01887381229176366
01-07-2025,Maharashtra,Dhule,424308,970,0.01887381229176366
01-03-2025,Tamil Nadu,Thanjavur,613602,608,0.01887381229176366
01-04-2025,Telangana,Hyderabad,500005,688,0.01887381229176366
01-07-2025,Kerala,Wayanad,673121,557,0.01887381229176366
01-06-2025,Karnataka,Bangalore,560021,564,0.01887381229176366
01-03-2025,Bihar,Gopalganj,841436,941,0.01887381229176366
01-07-2025,Manipur,Imphal West,795008,854,0.01887381229176366
01-07-2025,Rajasthan,Bhilwara,311201,876,0.01887381229176366
01-07-2025,Haryana,Panchkula,134118,839,0.01887381229176366
01-07-2025,Uttar Pradesh,Azamgarh,276121,869,0.01887381229176366
01-04-2025,Bihar,West Champaran,845450,964,0.01887381229176366
01-06-2025,Tamil Nadu,Virudhunagar,626203,631,0.01887381229176366
01-04-2025,Karnataka,Bidar,585326,667,0.01887381229176366
01-03-2025,Himachal Pradesh,Kangra,176023,434,0.01887381229176366
01-03-2025,Tamil Nadu,Tiruppur,638701,643,0.01887381229176366
01-05-2025,Bihar,Vaishali,844114,938,0.01887381229176366
01-06-2025,Punjab,Mansa,151504,851,0.01887381229176366
01-04-2025,Manipur,Ukhrul,795142,784,0.01887381229176366
01-06-2025,Andhra Pradesh,Srikakulam,532222,707,0.01887381229176366
01-04-2025,Gujarat,Surendra Nagar,363330,758,0.01887381229176366
01-06-2025,Odisha,Balangir,767037,660,0.01887381229176366
01-04-2025,Madhya Pradesh,Dhar,454010,1023,0.01887381229176366
01-04-2025,Assam,Karbi Anglong,782441,609,0.01887381229176366
01-07-2025,Punjab,Bathinda,151302,849,0.01887381229176366
01-03-2025,Kerala,Kozhikode,673572,543,0.01887381229176366
01-04-2025,Uttar Pradesh,Faizabad,225407,845,0.01887381229176366
01-04-2025,Meghalaya,West Jaintia Hills,793150,569,0.01887381229176366
01-06-2025,Andhra Pradesh,Nellore,524121,616,0.01887381229176366
01-04-2025,Uttar Pradesh,Kushinagar,274149,973,0.01887381229176366
01-06-2025,West Bengal,Puruliya,723131,631,0.01887381229176366
01-04-2025,Andhra Pradesh,Nellore,524003,620,0.01887381229176366
01-04-2025,Assam,Cachar,788101,526,0.01887381229176366
01-06-2025,West Bengal,Howrah,711302,599,0.01887381229176366
01-05-2025,Telangana,Hyderabad,500064,688,0.01887381229176366
01-06-2025,Maharashtra,Yavatmal,445103,980,0.01887381229176366
01-05-2025,Tamil Nadu,Thoothukkudi,628501,603,0.01887381229176366
01-04-2025,Kerala,Thiruvananthapuram,695013,511,0.01887381229176366
01-03-2025,Karnataka,Raichur,584122,670,0.01887381229176366
01-05-2025,Punjab,Bathinda,151103,847,0.01887381229176366
01-06-2025,Bihar,Purnia,854205,962,0.01887381229176366
01-03-2025,Tamil Nadu,Thoothukkudi,628203,601,0.01887381229176366
01-06-2025,Jammu and Kashmir,Jammu,181206,735,0.01887381229176366
01-07-2025,Bihar,West Champaran,845307,967,0.01887381229176366
01-03-2025,Karnataka,Davangere,577002,605,0.01887381229176366
01-04-2025,Odisha,Sundergarh,770017,624,0.01887381229176366
01-04-2025,Uttarakhand,Haridwar,249402,836,0.01887381229176366
01-07-2025,Punjab,Ferozepur,152021,792,0.018343308413333537
01-03-2025,Andhra Pradesh,East Godavari,533212,615,0.018343308413333537
01-04-2025,Rajasthan,Churu,331507,909,0.018343308413333537
01-07-2025,Andaman & Nicobar Islands,Andamans,744101,259,0.018343308413333537
01-06-2025,Andhra Pradesh,East Godavari,533212,618,0.018343308413333537
01-06-2025,Bihar,Supaul,854339,934,0.018343308413333537
01-03-2025,Tamil Nadu,Kancheepuram,600117,638,0.018343308413333537
01-04-2025,Uttar Pradesh,Bareilly,262407,971,0.018343308413333537
01-04-2025,Bihar,Samastipur,848502,934,0.018343308413333537
01-04-2025,Karnataka,Ramanagar,562117,608,0.018343308413333537
01-04-2025,Chhattisgarh,Raipur,493116,956,0.018343308413333537
01-07-2025,Chhattisgarh,Raigarh,496118,935,0.018343308413333537
01-03-2025,Tripura,West Tripura,799006,752,0.018343308413333537
01-03-2025,Chhattisgarh,Raigarh,496116,934,0.018343308413333537
01-05-2025,Andhra Pradesh,Krishna,521324,612,0.018343308413333537
01-05-2025,Bihar,Saran,841219,856,0.018343308413333537
01-06-2025,Andhra Pradesh,East Godavari,533222,612,0.018343308413333537
01-05-2025,Madhya Pradesh,Betul,460440,1030,0.018343308413333537
01-06-2025,Andhra Pradesh,Visakhapatnam,530046,729,0.018343308413333537
01-05-2025,Uttar Pradesh,Aligarh,202125,950,0.018343308413333537
01-07-2025,Nagaland,Mon,798621,737,0.018343308413333537
01-06-2025,Chhattisgarh,Bilaspur,495004,942,0.018343308413333537
01-06-2025,Madhya Pradesh,Mandla,481996,941,0.018343308413333537
01-05-2025,West Bengal,Barddhaman,713128,513,0.018343308413333537
01-03-2025,Chhattisgarh,Mahasamund,493449,1054,0.018343308413333537
01-04-2025,Andhra Pradesh,East Godavari,533429,623,0.018343308413333537
01-05-2025,Gujarat,Kheda,388250,720,0.018343308413333537
01-03-2025,Tamil Nadu,Salem,636112,701,0.018343308413333537
01-06-2025,West Bengal,Murshidabad,742166,642,0.018343308413333537
01-06-2025,Himachal Pradesh,Una,174303,425,0.018343308413333537
01-04-2025,Tamil Nadu,Madurai,625018,758,0.018343308413333537
01-07-2025,Madhya Pradesh,Sagar,470235,1013,0.018343308413333537
01-04-2025,Gujarat,Ahmedabad,382220,848,0.018343308413333537
01-04-2025,Bihar,Samastipur,848125,932,0.018343308413333537
01-06-2025,Andhra Pradesh,Srikakulam,532440,700,0.018343308413333537
01-07-2025,Odisha,Gajapati,761217,747,0.018343308413333537
01-05-2025,Bihar,Bhojpur,802301,851,0.018343308413333537
01-03-2025,Goa,North Goa,403507,415,0.018343308413333537
01-04-2025,Kerala,Wayanad,670645,533,0.018343308413333537
01-06-2025,Rajasthan,Hanumangarh,335063,908,0.018343308413333537
01-07-2025,Tamil Nadu,Tiruchirappalli,620003,627,0.018343308413333537
01-07-2025,Tamil Nadu,Kancheepuram,600091,641,0.018343308413333537
01-07-2025,Bihar,Supaul,854339,934,0.018343308413333537
01-07-2025,Telangana,K.v. Rangareddy,500068,654,0.018343308413333537
01-03-2025,Rajasthan,Tonk,304021,911,0.018343308413333537
01-06-2025,Assam,Hailakandi,788155,533,0.018343308413333537
01-05-2025,Bihar,Saran,841403,854,0.018343308413333537
01-07-2025,Madhya Pradesh,Damoh,470664,1083,0.018343308413333537
01-04-2025,Nagaland,Mon,798603,788,0.018343308413333537
01-06-2025,Karnataka,Chickmagalur,577548,424,0.018343308413333537
01-03-2025,Telangana,K.v. Rangareddy,501301,661,0.018343308413333537
01-06-2025,Maharashtra,Osmanabad,413603,947,0.018343308413333537
01-06-2025,Madhya Pradesh,Indore,453115,1012,0.018343308413333537
01-05-2025,Kerala,Kollam,691583,496,0.018343308413333537
01-06-2025,Kerala,Thrissur,680506,454,0.018343308413333537
01-03-2025,Uttar Pradesh,Farrukhabad,209625,856,0.018343308413333537
01-06-2025,Karnataka,Koppal,583231,634,0.018343308413333537
01-03-2025,Gujarat,Amreli,365601,717,0.018343308413333537
01-07-2025,Odisha,Kalahandi,766015,775,0.018343308413333537
01-03-2025,Karnataka,Chitradurga,577501,543,0.018343308413333537
01-04-2025,Uttar Pradesh,Ballia,221715,852,0.018343308413333537
01-06-2025,Tamil Nadu,Kancheepuram,600117,636,0.018343308413333537
01-06-2025,Himachal Pradesh,Kangra,176061,427,0.018343308413333537
01-04-2025,Uttarakhand,Uttarkashi,249193,694,0.018343308413333537
01-03-2025,Odisha,Kalahandi,766102,742,0.018343308413333537
01-03-2025,Odisha,Gajapati,761212,756,0.018343308413333537
