date,state,district,total,anomaly_score
01-05-2025,Odisha,Malkangiri,888,0.02881403570892871
01-05-2025,Andhra Pradesh,Kurnool,911,0.03481373644403185
01-05-2025,Jharkhand,Bokaro,1360,0.071764946991978
01-05-2025,Chhattisgarh,Baloda Bazar,884,0.02881403570892871
01-05-2025,Uttar Pradesh,Meerut,943,0.03645778293320845
01-05-2025,Madhya Pradesh,Seoni,699,0.0042026035735486245
01-05-2025,Maharashtra,Nashik,1012,0.045282612491180374
01-05-2025,Rajasthan,Jaipur,732,0.01267636171192199
01-05-2025,Madhya Pradesh,Shahdol,723,0.009487947781884443
01-05-2025,Maharashtra,Hingoli,2435,0.08736341363431355
01-05-2025,Rajasthan,Jaipur,789,0.01855551057966398
01-05-2025,Maharashtra,Amravati,2652,0.09028341947608298
01-05-2025,Jharkhand,Jamtara,1114,0.0570111312893713
01-05-2025,Uttar Pradesh,Azamgarh,943,0.03645778293320845
01-05-2025,Delhi,East Delhi,1313,0.06776719995023395
01-05-2025,Maharashtra,Gondiya,1631,0.07405788913198608
01-05-2025,Chhattisgarh,Balod,1132,0.0581368486994831
01-05-2025,Tamil Nadu,Pudukkottai,977,0.03975590391976269
01-05-2025,Kerala,Wayanad,820,0.020704254576667136
01-05-2025,Delhi,East Delhi,1837,0.07808550019695992
01-05-2025,West Bengal,Murshidabad,680,0.0020984583644443333
01-05-2025,Madhya Pradesh,Chhatarpur,817,0.020704254576667136
01-05-2025,Maharashtra,Jalna,1341,0.06947820195552934
01-05-2025,Bihar,Saharsa,1560,0.07348407170086846
01-05-2025,Uttar Pradesh,Siddharthnagar,850,0.02339837518274901
01-05-2025,Uttar Pradesh,Bareilly,3120,0.09438805860604471
01-05-2025,Bihar,East Champaran,1127,0.0581368486994831
01-05-2025,Uttar Pradesh,Kheri,1642,0.07405788913198608
01-05-2025,Chhattisgarh,Rajnandgaon,1774,0.07808550019695992
01-05-2025,Maharashtra,Gadchiroli,1232,0.06322147034366565
01-05-2025,Bihar,Katihar,715,0.007898588037626997
01-05-2025,Bihar,Sitamarhi,1110,0.0547642611901088
01-05-2025,Kerala,Thiruvananthapuram,681,0.0020984583644443333
01-05-2025,Odisha,Bargarh,859,0.02556024339473495
01-05-2025,Odisha,Ganjam,915,0.03481373644403185
01-05-2025,Jharkhand,Seraikela-Kharsawan,869,0.027185488448884798
01-05-2025,Uttar Pradesh,Allahabad,1096,0.050846840800042536
01-05-2025,Maharashtra,Pune,940,0.03536138120247778
01-05-2025,Chhattisgarh,Surguja,2208,0.08445326928272845
01-05-2025,Maharashtra,Pune,1534,0.07119268040943305
01-05-2025,Bihar,Patna,1257,0.06378834188966742
01-05-2025,Odisha,Sundergarh,705,0.0063124510387230215
01-05-2025,Gujarat,Banaskantha,756,0.01855551057966398
01-05-2025,Gujarat,Dahod,714,0.007898588037626997
01-05-2025,Bihar,Madhubani,1149,0.05926409043068592
01-05-2025,Uttar Pradesh,Kasganj,1083,0.050846840800042536
01-05-2025,Uttar Pradesh,Shahjahanpur,1856,0.07808550019695992
01-05-2025,Andhra Pradesh,Prakasam,742,0.01480917315247765
01-05-2025,Madhya Pradesh,Chhindwara,1427,0.07119268040943305
01-05-2025,Maharashtra,Thane,4218,0.09556438768664122
01-05-2025,Maharashtra,Beed,2094,0.08445326928272845
01-05-2025,Haryana,Palwal,690,0.0036760332874871127
01-05-2025,Bihar,Saran,856,0.02339837518274901
01-05-2025,Haryana,Sirsa,3192,0.09438805860604471
01-05-2025,Uttar Pradesh,Kannauj,1202,0.05926409043068592
01-05-2025,Bihar,Bhagalpur,667,0.0026239609237379558
01-05-2025,Rajasthan,Barmer,1290,0.06776719995023395
01-05-2025,Gujarat,Banaskantha,762,0.01694776453489799
01-05-2025,Maharashtra,Pune,728,0.011612118586514564
01-05-2025,Chhattisgarh,Bemetara,1313,0.06776719995023395
01-05-2025,Maharashtra,Aurangabad,1759,0.07808550019695992
01-05-2025,Madhya Pradesh,Rewa,1849,0.07808550019695992
01-05-2025,Gujarat,Ahmedabad,649,0.0005240822906685816
01-05-2025,Maharashtra,Mumbai Suburban,894,0.030445891884355647
01-05-2025,Uttar Pradesh,Varanasi,1322,0.06776719995023395
01-05-2025,Madhya Pradesh,Bhopal,1068,0.050846840800042536
01-05-2025,Delhi,East Delhi,4273,0.09556438768664122
01-05-2025,Karnataka,Bengaluru,1481,0.07119268040943305
01-05-2025,Andhra Pradesh,Vizianagaram,873,0.02772797029274754
01-05-2025,Madhya Pradesh,Rewa,2064,0.08387242085846591
01-05-2025,Madhya Pradesh,Rewa,983,0.041962101209954805
01-05-2025,Uttar Pradesh,Sultanpur,685,0.0020984583644443333
01-05-2025,Odisha,Malkangiri,1202,0.05926409043068592
01-05-2025,Bihar,West Champaran,2400,0.08736341363431355
01-05-2025,Madhya Pradesh,Bhopal,1931,0.08039557110390061
01-05-2025,Gujarat,The Dangs,2404,0.08736341363431355
01-05-2025,Maharashtra,Ahmadnagar,844,0.0217808092595988
01-05-2025,Maharashtra,Pune,1068,0.050846840800042536
01-05-2025,Gujarat,Banaskantha,1177,0.05926409043068592
01-05-2025,Maharashtra,Gondiya,1174,0.05926409043068592
01-05-2025,Madhya Pradesh,Chhatarpur,1374,0.071764946991978
01-05-2025,Jharkhand,Bokaro,746,0.015877745372966823
01-05-2025,Maharashtra,Chandrapur,648,0.0005240822906685816
01-05-2025,Delhi,North East Delhi,2265,0.08445326928272845
01-05-2025,Haryana,Ambala,2777,0.09028341947608298
01-05-2025,Bihar,Patna,1243,0.06322147034366565
01-05-2025,Maharashtra,Solapur,1159,0.05926409043068592
01-05-2025,Uttar Pradesh,Basti,1403,0.071764946991978
01-05-2025,Uttar Pradesh,Bareilly,1147,0.05926409043068592
01-05-2025,Uttar Pradesh,Saharanpur,7981,0.0967423096210136
01-05-2025,Uttar Pradesh,Agra,2205,0.08445326928272845
01-05-2025,Tamil Nadu,Chennai,720,0.007898588037626997
01-05-2025,Madhya Pradesh,Betul,716,0.007898588037626997
01-05-2025,Uttar Pradesh,Bara Banki,695,0.0036760332874871127
01-05-2025,West Bengal,Paschim Medinipur,679,0.0020984583644443333
01-05-2025,Uttar Pradesh,Sitapur,2058,0.08387242085846591
01-05-2025,Uttar Pradesh,Firozabad,1147,0.05926409043068592
01-05-2025,Andhra Pradesh,Krishna,857,0.02556024339473495
01-05-2025,Maharashtra,Ahmadnagar,875,0.02772797029274754
01-05-2025,Rajasthan,Udaipur,725,0.011080536819534803
01-05-2025,Gujarat,Panchmahals,650,0.0005240822906685816
01-05-2025,Chhattisgarh,Mahasamund,1552,0.07348407170086846
01-05-2025,Punjab,Patiala,1574,0.07348407170086846
01-05-2025,Odisha,Bhadrak,777,0.01855551057966398
01-05-2025,Uttar Pradesh,Farrukhabad,1164,0.05926409043068592
01-05-2025,Andhra Pradesh,West Godavari,682,0.0020984583644443333
01-05-2025,Uttar Pradesh,Deoria,1123,0.0581368486994831
01-05-2025,Madhya Pradesh,Vidisha,2903,0.09204017039329826
01-05-2025,Punjab,Sangrur,988,0.041962101209954805
01-05-2025,Maharashtra,Nandurbar,3580,0.09556438768664122
01-05-2025,Madhya Pradesh,Gwalior,1048,0.05028872233513304
01-05-2025,Punjab,Bathinda,724,0.009487947781884443
01-05-2025,Tamil Nadu,Perambalur,883,0.02881403570892871
01-05-2025,Jharkhand,Ranchi,1975,0.08213223169006634
01-05-2025,Uttar Pradesh,Shamli,2352,0.0850345108340631
01-05-2025,Karnataka,Bengaluru,856,0.02339837518274901
01-05-2025,Karnataka,Bengaluru,681,0.0020984583644443333
01-05-2025,Uttar Pradesh,Basti,861,0.026101625247958005
01-05-2025,Uttar Pradesh,Bahraich,2937,0.09204017039329826
01-05-2025,Delhi,East Delhi,1474,0.07119268040943305
01-05-2025,Gujarat,Surat,1008,0.045282612491180374
01-05-2025,Tamil Nadu,Tiruvallur,1302,0.06776719995023395
01-05-2025,Madhya Pradesh,Mandsaur,709,0.005784453741542128
01-05-2025,Bihar,Bhojpur,851,0.02339837518274901
01-05-2025,Maharashtra,Beed,712,0.0063124510387230215
01-05-2025,Madhya Pradesh,Dindori,1686,0.0763570451697706
01-05-2025,Jharkhand,Ranchi,1240,0.06322147034366565
01-05-2025,Andhra Pradesh,Kurnool,1792,0.07808550019695992
01-05-2025,Madhya Pradesh,Sehore,785,0.01855551057966398
01-05-2025,Uttar Pradesh,Ghaziabad,981,0.04030689361253026
01-05-2025,Odisha,Mayurbhanj,685,0.0020984583644443333
01-05-2025,Maharashtra,Nandurbar,3171,0.09438805860604471
01-05-2025,Andhra Pradesh,Kurnool,1616,0.07348407170086846
01-05-2025,Odisha,Kendujhar,853,0.02339837518274901
01-05-2025,Maharashtra,Mumbai,648,0.0005240822906685816
01-05-2025,Uttar Pradesh,Auraiya,1444,0.07119268040943305
01-05-2025,Uttar Pradesh,Bulandshahr,842,0.0217808092595988
01-05-2025,Karnataka,Dharwad,745,0.015877745372966823
01-05-2025,Madhya Pradesh,Barwani,6648,0.0967423096210136
01-05-2025,Madhya Pradesh,Panna,979,0.04030689361253026
01-05-2025,Tamil Nadu,Virudhunagar,1026,0.045282612491180374
01-05-2025,Uttar Pradesh,Bara Banki,725,0.011080536819534803
01-05-2025,Bihar,Madhubani,828,0.021242349822598428
01-05-2025,Haryana,Hisar,738,0.013209023557527177
01-05-2025,Gujarat,Rajkot,1856,0.07808550019695992
01-05-2025,Bihar,Banka,1536,0.07348407170086846
01-05-2025,Jharkhand,Ranchi,938,0.03536138120247778
01-05-2025,Bihar,Madhubani,1191,0.05926409043068592
01-05-2025,Chhattisgarh,Baloda Bazar,1108,0.0547642611901088
01-05-2025,Andhra Pradesh,Visakhapatnam,760,0.01855551057966398
01-05-2025,Madhya Pradesh,Bhopal,809,0.020704254576667136
01-05-2025,Delhi,South West Delhi,1562,0.07348407170086846
01-05-2025,Jammu & Kashmir,Rajouri,696,0.0042026035735486245
01-05-2025,Uttar Pradesh,Kanpur Nagar,765,0.01801923259755811
01-05-2025,Delhi,North West Delhi,3004,0.09321332022527562
01-05-2025,Madhya Pradesh,Tikamgarh,1320,0.06776719995023395
01-05-2025,Andhra Pradesh,Chittoor,708,0.005784453741542128
01-05-2025,Bihar,Darbhanga,740,0.01480917315247765
01-05-2025,Tamil Nadu,Kancheepuram,839,0.0217808092595988
01-05-2025,Jharkhand,Dumka,930,0.03536138120247778
01-05-2025,Andhra Pradesh,Visakhapatnam,804,0.020704254576667136
01-05-2025,Maharashtra,Nagpur,1441,0.07119268040943305
01-05-2025,Madhya Pradesh,Harda,2049,0.08387242085846591
01-05-2025,Gujarat,Ahmedabad,3174,0.09438805860604471
01-05-2025,Madhya Pradesh,Sidhi,6133,0.0967423096210136
01-05-2025,Madhya Pradesh,Rewa,1576,0.07348407170086846
01-05-2025,Karnataka,Bellary,713,0.007898588037626997
01-05-2025,Chhattisgarh,Rajnandgaon,967,0.038105169829416474
01-05-2025,Maharashtra,Nashik,1388,0.0723376008932739
01-05-2025,Uttar Pradesh,Sitapur,919,0.03481373644403185
01-05-2025,Madhya Pradesh,Ujjain,773,0.01801923259755811
01-05-2025,Maharashtra,Osmanabad,1040,0.04973098135782328
01-05-2025,Andhra Pradesh,Vizianagaram,1081,0.050846840800042536
01-05-2025,Madhya Pradesh,Damoh,2858,0.09204017039329826
01-05-2025,Bihar,Muzaffarpur,778,0.01855551057966398
01-05-2025,Bihar,Supaul,741,0.01480917315247765
01-05-2025,Madhya Pradesh,Sehore,1931,0.08039557110390061
01-05-2025,Odisha,Malkangiri,684,0.0020984583644443333
01-05-2025,West Bengal,Dakshin Dinajpur,728,0.011612118586514564
01-05-2025,Jharkhand,Dhanbad,1389,0.0723376008932739
01-05-2025,Andhra Pradesh,Visakhapatnam,1177,0.05926409043068592
01-05-2025,Bihar,Madhepura,2204,0.08445326928272845
01-05-2025,Gujarat,Ahmedabad,1341,0.06947820195552934
01-05-2025,Bihar,West Champaran,1636,0.07405788913198608
01-05-2025,Delhi,South Delhi,1586,0.07348407170086846
01-05-2025,Maharashtra,Thane,936,0.03536138120247778
01-05-2025,Uttar Pradesh,Agra,1120,0.0570111312893713
01-05-2025,Maharashtra,Nagpur,909,0.03481373644403185
01-05-2025,Andhra Pradesh,Kurnool,1142,0.0581368486994831
01-05-2025,Maharashtra,Buldhana,1305,0.06776719995023395
01-05-2025,Jharkhand,Godda,707,0.0063124510387230215
01-05-2025,Maharashtra,Solapur,697,0.0042026035735486245
01-05-2025,Jharkhand,Gumla,719,0.007898588037626997
01-05-2025,Jharkhand,Garhwa,1218,0.06322147034366565
01-05-2025,Rajasthan,Ajmer,2013,0.08387242085846591
01-05-2025,Jharkhand,Dhanbad,695,0.0036760332874871127
01-05-2025,West Bengal,South 24 Parganas,855,0.02339837518274901
01-05-2025,Uttar Pradesh,Jalaun,1484,0.07119268040943305
01-05-2025,Madhya Pradesh,Bhind,958,0.03645778293320845
01-05-2025,Maharashtra,Pune,833,0.021242349822598428
01-05-2025,Maharashtra,Jalna,812,0.020704254576667136
01-05-2025,Delhi,North East,1905,0.07808550019695992
01-05-2025,Maharashtra,Mumbai Suburban,772,0.01801923259755811
01-05-2025,Uttar Pradesh,Lucknow,2883,0.09204017039329826
01-05-2025,Bihar,Jamui,923,0.03481373644403185
01-05-2025,Haryana,Hisar,1503,0.07119268040943305
01-05-2025,Maharashtra,Nashik,963,0.038105169829416474
01-05-2025,Karnataka,Kolar,802,0.020704254576667136
01-05-2025,Odisha,Khorda,732,0.01267636171192199
01-05-2025,Maharashtra,Amravati,1206,0.05926409043068592
01-05-2025,Maharashtra,Beed,4397,0.09556438768664122
01-05-2025,Haryana,Mahendragarh,947,0.03645778293320845
01-05-2025,Bihar,West Champaran,1437,0.07119268040943305
01-05-2025,Maharashtra,Dhule,1179,0.05926409043068592
01-05-2025,Uttar Pradesh,Bijnor,1018,0.045282612491180374
01-05-2025,Uttar Pradesh,Hardoi,1579,0.07348407170086846
01-05-2025,West Bengal,Uttar Dinajpur,876,0.02772797029274754
01-05-2025,Uttar Pradesh,Kanpur Nagar,827,0.021242349822598428
01-05-2025,Odisha,Sambalpur,672,0.0015733112327384058
01-05-2025,Maharashtra,Akola,653,0.0005240822906685816
01-05-2025,Maharashtra,Jalgaon,1818,0.07808550019695992
01-05-2025,Uttar Pradesh,Banda,1114,0.0570111312893713
01-05-2025,Madhya Pradesh,Jabalpur,1619,0.07348407170086846
01-05-2025,Jharkhand,Ranchi,678,0.0020984583644443333
01-05-2025,Uttar Pradesh,Hardoi,1151,0.05926409043068592
01-05-2025,Jammu & Kashmir,Punch,734,0.01267636171192199
01-05-2025,Bihar,Vaishali,1220,0.06322147034366565
01-05-2025,Telangana,Hyderabad,1190,0.05926409043068592
01-05-2025,Madhya Pradesh,Dewas,4179,0.09556438768664122
01-05-2025,Maharashtra,Wardha,751,0.016412573963858756
01-05-2025,Maharashtra,Jalgaon,1551,0.07348407170086846
01-05-2025,Andhra Pradesh,Visakhapatnam,686,0.0031498191511784013
01-05-2025,Maharashtra,Chandrapur,1982,0.08329196529538119
01-05-2025,Madhya Pradesh,Balaghat,717,0.007898588037626997
01-05-2025,West Bengal,Uttar Dinajpur,1366,0.071764946991978
01-05-2025,Haryana,Sirsa,1060,0.050846840800042536
01-05-2025,Bihar,Sitamarhi,922,0.03481373644403185
01-05-2025,Maharashtra,Amravati,1134,0.0581368486994831
01-05-2025,Madhya Pradesh,Mandsaur,818,0.020704254576667136
01-05-2025,Bihar,Katihar,877,0.02772797029274754
01-05-2025,Karnataka,Bangalore,744,0.01480917315247765
01-05-2025,Maharashtra,Yavatmal,2333,0.0850345108340631
01-05-2025,Madhya Pradesh,Raisen,930,0.03536138120247778
01-05-2025,Gujarat,Ahmedabad,1352,0.071764946991978
01-05-2025,Madhya Pradesh,Bhopal,1022,0.045282612491180374
01-05-2025,Andhra Pradesh,Srikakulam,716,0.007898588037626997
01-05-2025,Uttar Pradesh,Bareilly,1027,0.045282612491180374
01-05-2025,Kerala,Kannur,651,0.0005240822906685816
01-05-2025,Madhya Pradesh,Hoshangabad,1915,0.07981746713416171
01-05-2025,Andhra Pradesh,Krishna,664,0.0020984583644443333
01-05-2025,West Bengal,Nadia,655,0.0005240822906685816
01-05-2025,Rajasthan,Ajmer,894,0.030445891884355647
01-05-2025,Andhra Pradesh,Visakhapatnam,814,0.020704254576667136
01-05-2025,Bihar,Munger,650,0.0005240822906685816
01-05-2025,Andhra Pradesh,Rangareddi,647,0.0005240822906685816
01-05-2025,Punjab,Kapurthala,1527,0.07119268040943305
01-05-2025,Maharashtra,Mumbai,1370,0.071764946991978
01-05-2025,Tamil Nadu,Chennai,1400,0.071764946991978
01-05-2025,Gujarat,Dahod,832,0.021242349822598428
01-05-2025,Uttar Pradesh,Ghaziabad,1624,0.07348407170086846
01-05-2025,Uttar Pradesh,Muzaffarnagar,736,0.01267636171192199
01-05-2025,Tamil Nadu,Chennai,898,0.030445891884355647
01-05-2025,Madhya Pradesh,Barwani,2788,0.09028341947608298
01-05-2025,Uttar Pradesh,Kanpur Nagar,722,0.007898588037626997
01-05-2025,Maharashtra,Pune,993,0.043620671891777096
01-05-2025,Madhya Pradesh,Ujjain,1175,0.05926409043068592
01-05-2025,Madhya Pradesh,Katni,668,0.0020984583644443333
01-05-2025,Punjab,Mansa,672,0.0015733112327384058
01-05-2025,Maharashtra,Nanded,918,0.03481373644403185
01-05-2025,Tamil Nadu,Kancheepuram,725,0.011080536819534803
01-05-2025,Tamil Nadu,Madurai,691,0.0042026035735486245
01-05-2025,Bihar,Sitamarhi,665,0.0026239609237379558
01-05-2025,Maharashtra,Thane,1004,0.045282612491180374
01-05-2025,Maharashtra,Akola,703,0.005784453741542128
01-05-2025,Uttar Pradesh,Unnao,1172,0.05926409043068592
01-05-2025,Delhi,North East,2852,0.09204017039329826
01-05-2025,Madhya Pradesh,Datia,2349,0.0850345108340631
01-05-2025,Uttar Pradesh,Allahabad,1066,0.050846840800042536
01-05-2025,Andhra Pradesh,Visakhapatnam,694,0.0036760332874871127
01-05-2025,Tamil Nadu,Cuddalore,1311,0.06776719995023395
01-05-2025,Rajasthan,Jaipur,1266,0.06378834188966742
01-05-2025,Jammu & Kashmir,Udhampur,1057,0.050846840800042536
01-05-2025,Gujarat,Ahmedabad,1338,0.06776719995023395
01-05-2025,Haryana,Yamuna Nagar,833,0.021242349822598428
01-05-2025,Bihar,Bhagalpur,857,0.02556024339473495
01-05-2025,Uttar Pradesh,Mirzapur,2281,0.08445326928272845
01-05-2025,Madhya Pradesh,Bhopal,761,0.01855551057966398
01-05-2025,Uttar Pradesh,Sonbhadra,1199,0.05926409043068592
01-05-2025,Uttar Pradesh,Gorakhpur,752,0.016412573963858756
01-05-2025,Uttar Pradesh,Amroha,1488,0.07119268040943305
01-05-2025,Madhya Pradesh,Betul,763,0.01694776453489799
01-05-2025,Madhya Pradesh,Ratlam,1621,0.07348407170086846
01-05-2025,Maharashtra,Nashik,703,0.005784453741542128
01-05-2025,Gujarat,Gir Somnath,675,0.0020984583644443333
01-05-2025,Andhra Pradesh,Prakasam,676,0.0020984583644443333
01-05-2025,Uttar Pradesh,Amethi,1094,0.050846840800042536
01-05-2025,Maharashtra,Mumbai,1646,0.07463209493149248
01-05-2025,Jharkhand,Garhwa,2273,0.08445326928272845
01-05-2025,West Bengal,South 24 Parganas,1126,0.0581368486994831
01-05-2025,Maharashtra,Wardha,709,0.005784453741542128
01-05-2025,Bihar,Madhubani,1188,0.05926409043068592
01-05-2025,Odisha,Angul,707,0.0063124510387230215
01-05-2025,Telangana,Hyderabad,835,0.021242349822598428
01-05-2025,Chhattisgarh,Dhamtari,2286,0.08445326928272845
01-05-2025,Andhra Pradesh,Chittoor,1865,0.07808550019695992
01-05-2025,Maharashtra,Akola,695,0.0036760332874871127
01-05-2025,Madhya Pradesh,Seoni,995,0.043620671891777096
01-05-2025,Chhattisgarh,Mahasamund,2618,0.09028341947608298
01-05-2025,Madhya Pradesh,Rajgarh,1702,0.07693280707314831
01-05-2025,Maharashtra,Amravati,778,0.01855551057966398
01-05-2025,Madhya Pradesh,Indore,1340,0.06776719995023395
01-05-2025,Chhattisgarh,Bilaspur,719,0.007898588037626997
01-05-2025,Maharashtra,Buldhana,1072,0.050846840800042536
01-05-2025,Tamil Nadu,Chennai,1324,0.06776719995023395
01-05-2025,Maharashtra,Pune,1212,0.060392858547045236
01-05-2025,Madhya Pradesh,Sagar,2035,0.08387242085846591
01-05-2025,Uttar Pradesh,Ghaziabad,1184,0.05926409043068592
01-05-2025,Maharashtra,Thane,862,0.027185488448884798
01-05-2025,Rajasthan,Sikar,702,0.0036760332874871127
01-05-2025,Odisha,Gajapati,936,0.03536138120247778
01-05-2025,Maharashtra,Mumbai City,653,0.0005240822906685816
01-05-2025,Uttar Pradesh,Sitapur,2527,0.08736341363431355
01-05-2025,Madhya Pradesh,Ratlam,2043,0.08387242085846591
01-05-2025,Madhya Pradesh,Morena,2214,0.08445326928272845
01-05-2025,Uttar Pradesh,Hardoi,900,0.032081063698287116
01-05-2025,Bihar,Madhubani,736,0.01267636171192199
01-05-2025,Chhattisgarh,Baloda Bazar,1209,0.060392858547045236
01-05-2025,Uttar Pradesh,Rampur,1248,0.06378834188966742
01-05-2025,Jharkhand,Bokaro,807,0.020704254576667136
01-05-2025,Uttar Pradesh,Lucknow,732,0.01267636171192199
01-05-2025,Uttar Pradesh,Kushinagar,687,0.0031498191511784013
01-05-2025,Madhya Pradesh,Sheopur,901,0.032081063698287116
01-05-2025,Gujarat,Ahmedabad,2152,0.08445326928272845
01-05-2025,Maharashtra,Amravati,782,0.01855551057966398
01-05-2025,Madhya Pradesh,Dindori,1191,0.05926409043068592
01-05-2025,Maharashtra,Beed,1918,0.07981746713416171
01-05-2025,Gujarat,Kheda,668,0.0020984583644443333
01-05-2025,Uttar Pradesh,Allahabad,1191,0.05926409043068592
01-05-2025,Madhya Pradesh,Dhar,3719,0.09556438768664122
01-05-2025,Bihar,Vaishali,907,0.03317302358854213
01-05-2025,Madhya Pradesh,Chhindwara,1306,0.06776719995023395
01-05-2025,Gujarat,Mahesana,1434,0.07119268040943305
01-05-2025,Bihar,Patna,1016,0.045282612491180374
01-05-2025,Maharashtra,Raigarh,873,0.02772797029274754
01-05-2025,Gujarat,Vadodara,833,0.021242349822598428
01-05-2025,Maharashtra,Bhandara,918,0.03481373644403185
01-05-2025,Maharashtra,Kolhapur,765,0.01801923259755811
01-05-2025,Maharashtra,Dhule,2052,0.08387242085846591
01-05-2025,Madhya Pradesh,Morena,2299,0.08445326928272845
01-05-2025,Chhattisgarh,Raigarh,1814,0.07808550019695992
01-05-2025,Odisha,Cuttack,684,0.0020984583644443333
01-05-2025,Uttar Pradesh,Ballia,1315,0.06776719995023395
01-05-2025,Andhra Pradesh,Guntur,934,0.03536138120247778
01-05-2025,Gujarat,Surat,3722,0.09556438768664122
01-05-2025,Madhya Pradesh,Satna,883,0.02881403570892871
01-05-2025,Tamil Nadu,Tiruchirappalli,1214,0.060392858547045236
01-05-2025,Uttar Pradesh,Balrampur,970,0.03975590391976269
01-05-2025,Delhi,North East Delhi,8204,0.0967423096210136
01-05-2025,Gujarat,Surat,1618,0.07348407170086846
01-05-2025,Chhattisgarh,Bilaspur,1160,0.05926409043068592
01-05-2025,Andhra Pradesh,Guntur,962,0.038105169829416474
01-05-2025,Bihar,Madhepura,837,0.021242349822598428
01-05-2025,Gujarat,Valsad,1166,0.05926409043068592
01-05-2025,Uttar Pradesh,Hathras,1049,0.05028872233513304
01-05-2025,Gujarat,Valsad,1488,0.07119268040943305
01-05-2025,Rajasthan,Nagaur,930,0.03536138120247778
01-05-2025,Madhya Pradesh,Chhatarpur,759,0.01855551057966398
01-05-2025,Jharkhand,Ranchi,776,0.01801923259755811
01-05-2025,Bihar,Madhubani,1603,0.07405788913198608
01-05-2025,Andhra Pradesh,West Godavari,727,0.011612118586514564
01-05-2025,Madhya Pradesh,Khandwa,865,0.027185488448884798
01-05-2025,Madhya Pradesh,Guna,2374,0.08736341363431355
01-05-2025,Madhya Pradesh,Datia,891,0.02881403570892871
01-05-2025,Bihar,Begusarai,755,0.016412573963858756
01-05-2025,Odisha,Ganjam,736,0.01267636171192199
01-05-2025,Jharkhand,Seraikela-Kharsawan,653,0.0005240822906685816
01-05-2025,Bihar,Rohtas,738,0.013209023557527177
01-05-2025,Punjab,Amritsar,1318,0.06776719995023395
01-05-2025,Odisha,Kandhamal,801,0.020704254576667136
01-05-2025,Uttar Pradesh,Chitrakoot,1676,0.07520668936224129
01-05-2025,Andhra Pradesh,Cuddapah,689,0.0036760332874871127
01-05-2025,Maharashtra,Amravati,742,0.01480917315247765
01-05-2025,Jharkhand,Chatra,728,0.011612118586514564
01-05-2025,Uttar Pradesh,Fatehpur,1569,0.07348407170086846
01-05-2025,Gujarat,Banaskantha,1623,0.07348407170086846
01-05-2025,Uttar Pradesh,Kaushambi,2022,0.08387242085846591
01-05-2025,Madhya Pradesh,Panna,1568,0.07348407170086846
01-05-2025,Maharashtra,Nashik,760,0.01855551057966398
01-05-2025,Andhra Pradesh,East Godavari,684,0.0020984583644443333
01-05-2025,Uttar Pradesh,Varanasi,1628,0.07348407170086846
01-05-2025,Gujarat,Kachchh,2140,0.08445326928272845
01-05-2025,Bihar,Jamui,1162,0.05926409043068592
01-05-2025,Gujarat,Junagadh,711,0.005784453741542128
01-05-2025,Bihar,Patna,858,0.02556024339473495
01-05-2025,Maharashtra,Mumbai Suburban,780,0.01855551057966398
01-05-2025,Manipur,Thoubal,833,0.021242349822598428
01-05-2025,Gujarat,Bhavnagar,1040,0.04973098135782328
01-05-2025,Bihar,Muzaffarpur,1226,0.06322147034366565
01-05-2025,Haryana,Yamuna Nagar,683,0.0020984583644443333
01-05-2025,Uttar Pradesh,Sitapur,1911,0.07981746713416171
01-05-2025,Madhya Pradesh,Shahdol,1854,0.07808550019695992
01-05-2025,Telangana,Hyderabad,761,0.01855551057966398
01-05-2025,Uttar Pradesh,Bulandshahr,2075,0.08387242085846591
01-05-2025,Maharashtra,Palghar,851,0.02339837518274901
01-05-2025,Bihar,Katihar,1293,0.06776719995023395
01-05-2025,Chhattisgarh,Gariyaband,1101,0.0547642611901088
01-05-2025,Andhra Pradesh,Cuddapah,747,0.015877745372966823
01-05-2025,Bihar,Kaimur (Bhabua),847,0.02339837518274901
01-05-2025,Madhya Pradesh,Betul,947,0.03645778293320845
01-05-2025,Uttar Pradesh,Allahabad,893,0.030445891884355647
01-05-2025,Jharkhand,Palamu,984,0.041962101209954805
01-05-2025,Jharkhand,Gumla,2179,0.08445326928272845
01-05-2025,Delhi,South Delhi,1088,0.050846840800042536
01-05-2025,Maharashtra,Nanded,2034,0.08387242085846591
01-05-2025,Maharashtra,Nanded,1232,0.06322147034366565
01-05-2025,Uttar Pradesh,Kushinagar,2123,0.08445326928272845
01-05-2025,Rajasthan,Nagaur,1148,0.05926409043068592
01-05-2025,Kerala,Palakkad,820,0.020704254576667136
01-05-2025,Tamil Nadu,Thanjavur,653,0.0005240822906685816
01-05-2025,Jharkhand,Jamtara,701,0.0036760332874871127
01-05-2025,Uttar Pradesh,Ghazipur,1135,0.0581368486994831
01-05-2025,Maharashtra,Ahmadnagar,1554,0.07348407170086846
01-05-2025,Uttar Pradesh,Aligarh,735,0.01267636171192199
01-05-2025,Gujarat,Vadodara,692,0.0042026035735486245
01-05-2025,Maharashtra,Latur,3250,0.09438805860604471
01-05-2025,Uttar Pradesh,Amethi,726,0.011612118586514564
01-05-2025,Andhra Pradesh,Kurnool,2355,0.0850345108340631
01-05-2025,Andhra Pradesh,Guntur,1303,0.06776719995023395
01-05-2025,Chhattisgarh,Janjgir-champa,679,0.0020984583644443333
