date,state,district,total,anomaly_score
01-07-2025,Gujarat,Mahisagar,315,0.12595752574396424
01-07-2025,Uttar Pradesh,Siddharth Nagar,681,0.13846465822372633
01-07-2025,Assam,Sivasagar,194,0.12241657780250403
01-07-2025,Meghalaya,Ri Bhoi,929,0.14267334859175573
01-07-2025,Manipur,Churachandpur,1626,0.14508727908769092
01-07-2025,Maharashtra,Buldhana,526,0.13367907068878226
01-07-2025,Assam,Jorhat,46,0.036281880050448856
01-07-2025,Uttar Pradesh,Jaunpur,394,0.13010684053578558
01-07-2025,Gujarat,Chhotaudepur,105,0.09860102928340819
01-07-2025,Uttar Pradesh,Rampur,803,0.13966510791607933
01-07-2025,Andhra Pradesh,Spsr Nellore,130,0.106080895524296
01-07-2025,Maharashtra,Sangli,351,0.12951287744331752
01-07-2025,Odisha,Khordha,87,0.0906190254931114
01-07-2025,Assam,Dibrugarh,112,0.09860102928340819
01-07-2025,Madhya Pradesh,Khargone,487,0.13308269149172225
01-07-2025,Meghalaya,Kamrup,143,0.10839566008020063
01-07-2025,Maharashtra,Dhule,951,0.14267334859175573
01-07-2025,Bihar,Purnia,528,0.13367907068878226
01-07-2025,Gujarat,Dohad,1302,0.14387949722367843
01-07-2025,Bihar,Patna,613,0.13726583184847907
01-07-2025,Uttar Pradesh,Rampur,1103,0.14387949722367843
01-07-2025,Assam,Darrang,257,0.12595752574396424
01-07-2025,Gujarat,Surat,366,0.12951287744331752
01-07-2025,Karnataka,Bengaluru Urban,69,0.07099168582385429
01-07-2025,Gujarat,Kachchh,88,0.0906190254931114
01-07-2025,Madhya Pradesh,Alirajpur,702,0.13846465822372633
01-07-2025,Bihar,Pashchim Champaran,586,0.13726583184847907
01-07-2025,Assam,Dibrugarh,162,0.11537766001451655
01-07-2025,Uttar Pradesh,Rampur,864,0.14207088604753948
01-07-2025,Karnataka,Bengaluru Urban,267,0.12595752574396424
01-07-2025,Bihar,Saharsa,634,0.13846465822372633
01-07-2025,Meghalaya,West Garo Hills,720,0.13846465822372633
01-07-2025,Meghalaya,Ri Bhoi,119,0.09974750009100275
01-07-2025,Assam,Kamrup,80,0.08948489873379994
01-07-2025,Gujarat,Dohad,343,0.12773339746753154
01-07-2025,Uttar Pradesh,Rampur,2399,0.14508727908769092
01-07-2025,Assam,Cachar,560,0.1360686265951948
01-07-2025,Uttar Pradesh,Gonda,394,0.13010684053578558
01-07-2025,Uttar Pradesh,Lucknow,1142,0.14387949722367843
01-07-2025,Uttar Pradesh,Maharajganj,407,0.1307012056315332
01-07-2025,Gujarat,Patan,122,0.10032131752212037
01-07-2025,Nagaland,Tuensang,248,0.12477561223247735
01-07-2025,Gujarat,Ahmadabad,338,0.12773339746753154
01-07-2025,Gujarat,Jamnagar,300,0.12595752574396424
01-07-2025,Uttar Pradesh,Siddharth Nagar,754,0.13846465822372633
01-07-2025,Assam,Tinsukia,202,0.12359529697240645
01-07-2025,West Bengal,Nadia,102,0.09802837538211229
01-07-2025,West Bengal,24 Paraganas North,227,0.1241852549561614
01-07-2025,Bihar,Pashchim Champaran,658,0.13846465822372633
01-07-2025,Madhya Pradesh,Khargone,1149,0.14387949722367843
01-07-2025,Meghalaya,West Garo Hills,939,0.14267334859175573
01-07-2025,Assam,Kamrup Metro,60,0.06326996879752633
01-07-2025,Assam,Kamrup,193,0.12241657780250403
01-07-2025,Assam,Dibrugarh,139,0.10839566008020063
01-07-2025,Telangana,Hyderabad,629,0.13786504225873053
01-07-2025,West Bengal,Coochbehar,519,0.13308269149172225
01-07-2025,Assam,Chirang,282,0.12595752574396424
01-07-2025,Gujarat,Ahmadabad,271,0.12595752574396424
01-07-2025,Uttar Pradesh,Varanasi,524,0.13308269149172225
01-07-2025,Assam,Hojai,1333,0.14387949722367843
01-07-2025,Assam,Goalpara,1389,0.14508727908769092
01-07-2025,Delhi,New Delhi,150,0.1101358492486002
01-07-2025,Meghalaya,East Khasi Hills,198,0.12359529697240645
01-07-2025,Uttar Pradesh,Barabanki,437,0.13189114292137938
01-07-2025,Tamil Nadu,Chengalpattu,58,0.05834449208842141
01-07-2025,Punjab,Gurdaspur,658,0.13846465822372633
01-07-2025,Uttar Pradesh,Shahjahanpur,1479,0.14508727908769092
01-07-2025,Karnataka,Bengaluru Urban,442,0.13189114292137938
01-07-2025,Meghalaya,South West Garo Hills,279,0.12595752574396424
01-07-2025,Maharashtra,Mumbai Suburban,1637,0.14508727908769092
01-07-2025,Madhya Pradesh,Shivpuri,1364,0.14508727908769092
01-07-2025,Maharashtra,Pune,243,0.1241852549561614
01-07-2025,Maharashtra,Nanded,481,0.13308269149172225
01-07-2025,Nagaland,Peren,159,0.11537766001451655
01-07-2025,Madhya Pradesh,Sagar,486,0.13308269149172225
01-07-2025,Maharashtra,Thane,354,0.12951287744331752
01-07-2025,Jharkhand,Ranchi,118,0.09974750009100275
01-07-2025,Bihar,Gopalganj,1070,0.14267334859175573
01-07-2025,Madhya Pradesh,Jhabua,1676,0.14508727908769092
01-07-2025,Meghalaya,North Garo Hills,244,0.12477561223247735
01-07-2025,Bihar,Sitamarhi,866,0.14207088604753948
01-07-2025,Assam,Goalpara,371,0.12951287744331752
01-07-2025,Gujarat,Amreli,67,0.06988410028191139
01-07-2025,West Bengal,24 Paraganas North,134,0.1078163815070804
01-07-2025,Telangana,Hyderabad,408,0.1307012056315332
01-07-2025,Delhi,South Delhi,201,0.12359529697240645
01-07-2025,Assam,Cachar,127,0.10032131752212037
01-07-2025,Madhya Pradesh,Barwani,2855,0.14508727908769092
01-07-2025,Gujarat,Rajkot,750,0.13846465822372633
01-07-2025,Kerala,Thiruvananthapuram,51,0.05128265609931326
01-07-2025,Maharashtra,Satara,459,0.13189114292137938
01-07-2025,Telangana,Hyderabad,163,0.11654684786621727
01-07-2025,Gujarat,Devbhumi Dwarka,148,0.1101358492486002
01-07-2025,Maharashtra,Ahmednagar,172,0.1171320353521198
01-07-2025,Madhya Pradesh,Sagar,229,0.1241852549561614
01-07-2025,Assam,Tinsukia,169,0.1171320353521198
01-07-2025,Rajasthan,Jalore,490,0.13308269149172225
01-07-2025,Meghalaya,East Khasi Hills,896,0.14267334859175573
01-07-2025,Bihar,Nawada,346,0.12951287744331752
01-07-2025,Assam,West Karbi Anglong,197,0.12359529697240645
01-07-2025,Maharashtra,Mumbai Suburban,205,0.12359529697240645
01-07-2025,Uttar Pradesh,Muzaffarnagar,577,0.13726583184847907
01-07-2025,Chhattisgarh,Balrampur,786,0.13966510791607933
01-07-2025,Karnataka,Bengaluru Urban,175,0.12006391910282399
01-07-2025,Assam,Cachar,569,0.13726583184847907
01-07-2025,Assam,Kamrup,65,0.0654687152831307
01-07-2025,Nagaland,Mon,367,0.12951287744331752
01-07-2025,Assam,Dibrugarh,238,0.1241852549561614
01-07-2025,West Bengal,24 Paraganas North,98,0.09688422927380713
01-07-2025,West Bengal,24 Paraganas North,188,0.12241657780250403
01-07-2025,Assam,Golaghat,177,0.12006391910282399
01-07-2025,Karnataka,Bengaluru Urban,240,0.1241852549561614
01-07-2025,Bihar,Siwan,618,0.13726583184847907
01-07-2025,West Bengal,Nadia,104,0.09860102928340819
01-07-2025,Telangana,Hyderabad,165,0.11654684786621727
01-07-2025,Gujarat,Banas Kantha,360,0.12951287744331752
01-07-2025,Assam,Dhemaji,553,0.1360686265951948
01-07-2025,Assam,Dibrugarh,71,0.07711026919017683
01-07-2025,Gujarat,Gandhinagar,471,0.13189114292137938
01-07-2025,Assam,Cachar,311,0.12595752574396424
01-07-2025,Maharashtra,Buldhana,304,0.12595752574396424
01-07-2025,Gujarat,Chhotaudepur,193,0.12241657780250403
01-07-2025,Gujarat,Banas Kantha,292,0.12595752574396424
01-07-2025,Gujarat,Porbandar,65,0.0654687152831307
01-07-2025,Karnataka,Mysuru,372,0.12951287744331752
01-07-2025,Andhra Pradesh,Spsr Nellore,147,0.1101358492486002
01-07-2025,Maharashtra,Nanded,517,0.13308269149172225
01-07-2025,West Bengal,Nadia,183,0.12006391910282399
01-07-2025,Jharkhand,Ranchi,295,0.12595752574396424
01-07-2025,Rajasthan,Jodhpur,747,0.13846465822372633
01-07-2025,West Bengal,Hooghly,300,0.12595752574396424
01-07-2025,Rajasthan,Sirohi,466,0.13189114292137938
01-07-2025,Assam,Jorhat,158,0.11537766001451655
01-07-2025,Karnataka,Bengaluru Urban,105,0.09860102928340819
01-07-2025,Maharashtra,Hingoli,386,0.13010684053578558
01-07-2025,Gujarat,Morbi,596,0.13726583184847907
01-07-2025,West Bengal,Dinajpur Uttar,2354,0.14508727908769092
01-07-2025,West Bengal,Alipurduar,148,0.1101358492486002
01-07-2025,Uttar Pradesh,Bahraich,390,0.13010684053578558
01-07-2025,Bihar,Pashchim Champaran,1871,0.14508727908769092
01-07-2025,Punjab,Kapurthala,354,0.12951287744331752
01-07-2025,Uttar Pradesh,Lucknow,215,0.1241852549561614
01-07-2025,Uttar Pradesh,Bareilly,960,0.14267334859175573
01-07-2025,Madhya Pradesh,Dhar,922,0.14267334859175573
01-07-2025,Assam,Dhemaji,307,0.12595752574396424
01-07-2025,Uttar Pradesh,Kanpur Nagar,307,0.12595752574396424
01-07-2025,Assam,Tinsukia,173,0.1171320353521198
01-07-2025,Gujarat,Kachchh,446,0.13189114292137938
01-07-2025,Bihar,Sitamarhi,595,0.13726583184847907
01-07-2025,Uttar Pradesh,Kheri,483,0.13308269149172225
01-07-2025,Bihar,Sitamarhi,827,0.13966510791607933
01-07-2025,Assam,Dibrugarh,75,0.08158883715810705
01-07-2025,West Bengal,24 Paraganas South,490,0.13308269149172225
01-07-2025,Karnataka,Bengaluru Urban,158,0.11537766001451655
01-07-2025,Uttar Pradesh,Pilibhit,1188,0.14387949722367843
01-07-2025,Tamil Nadu,Chennai,162,0.11537766001451655
01-07-2025,Gujarat,Dohad,630,0.13846465822372633
01-07-2025,Gujarat,Surendranagar,214,0.1241852549561614
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,830,0.13966510791607933
01-07-2025,Madhya Pradesh,Morena,1141,0.14387949722367843
01-07-2025,Maharashtra,Thane,710,0.13846465822372633
01-07-2025,Uttar Pradesh,Bahraich,358,0.12951287744331752
01-07-2025,Uttar Pradesh,Bahraich,382,0.13010684053578558
01-07-2025,Maharashtra,Jalgaon,227,0.1241852549561614
01-07-2025,Maharashtra,Mumbai,218,0.1241852549561614
01-07-2025,Bihar,Purbi Champaran,503,0.13308269149172225
01-07-2025,West Bengal,Alipurduar,39,0.020002020874769877
01-07-2025,Gujarat,Banas Kantha,524,0.13308269149172225
01-07-2025,Assam,Tinsukia,310,0.12595752574396424
01-07-2025,Gujarat,Porbandar,134,0.1078163815070804
01-07-2025,Gujarat,Botad,259,0.12595752574396424
01-07-2025,Bihar,Sitamarhi,314,0.12595752574396424
01-07-2025,Gujarat,Amreli,177,0.12006391910282399
01-07-2025,Maharashtra,Hingoli,455,0.13189114292137938
01-07-2025,Gujarat,Rajkot,490,0.13308269149172225
01-07-2025,Uttar Pradesh,Kheri,756,0.13846465822372633
01-07-2025,Karnataka,Bengaluru Urban,400,0.13010684053578558
01-07-2025,Assam,Karimganj,268,0.12595752574396424
01-07-2025,Uttar Pradesh,Shravasti,1118,0.14387949722367843
01-07-2025,Madhya Pradesh,Morena,1087,0.14267334859175573
01-07-2025,Uttar Pradesh,Lucknow,424,0.1307012056315332
01-07-2025,Madhya Pradesh,Bhind,436,0.13189114292137938
01-07-2025,Gujarat,Banas Kantha,683,0.13846465822372633
01-07-2025,West Bengal,Jalpaiguri,69,0.07099168582385429
01-07-2025,Meghalaya,East Khasi Hills,248,0.12477561223247735
01-07-2025,Odisha,Nabarangpur,442,0.13189114292137938
01-07-2025,Madhya Pradesh,Indore,1467,0.14508727908769092
01-07-2025,Gujarat,Sabar Kantha,155,0.11362684202444784
01-07-2025,Karnataka,Ramanagara,204,0.12359529697240645
01-07-2025,Bihar,Nalanda,831,0.13966510791607933
01-07-2025,Uttar Pradesh,Etah,515,0.13308269149172225
01-07-2025,Madhya Pradesh,Bhind,784,0.13846465822372633
01-07-2025,Nagaland,Wokha,248,0.12477561223247735
01-07-2025,Punjab,Patiala,1021,0.14267334859175573
01-07-2025,West Bengal,Darjeeling,87,0.0906190254931114
01-07-2025,Maharashtra,Mumbai Suburban,224,0.1241852549561614
01-07-2025,Meghalaya,East Khasi Hills,235,0.1241852549561614
01-07-2025,Maharashtra,Nandurbar,555,0.1360686265951948
01-07-2025,Assam,Jorhat,93,0.09517091042023373
01-07-2025,West Bengal,24 Paraganas North,155,0.11362684202444784
01-07-2025,Maharashtra,Hingoli,518,0.13308269149172225
01-07-2025,Uttar Pradesh,Ghaziabad,453,0.13189114292137938
01-07-2025,Jharkhand,West Singhbhum,776,0.13846465822372633
01-07-2025,Tripura,Sepahijala,325,0.12773339746753154
01-07-2025,Punjab,Ludhiana,340,0.12773339746753154
01-07-2025,Mizoram,Lunglei,135,0.10839566008020063
01-07-2025,Assam,West Karbi Anglong,185,0.12123945256444535
01-07-2025,Uttar Pradesh,Mainpuri,429,0.1307012056315332
01-07-2025,Delhi,Central Delhi,146,0.1101358492486002
01-07-2025,Madhya Pradesh,Morena,1030,0.14267334859175573
01-07-2025,Bihar,Gaya,729,0.13846465822372633
01-07-2025,Meghalaya,East Garo Hills,458,0.13189114292137938
01-07-2025,Maharashtra,Nagpur,327,0.12773339746753154
01-07-2025,Assam,Dibrugarh,228,0.1241852549561614
01-07-2025,Punjab,Kapurthala,221,0.1241852549561614
01-07-2025,West Bengal,Jalpaiguri,199,0.12359529697240645
01-07-2025,Meghalaya,East Khasi Hills,125,0.10032131752212037
01-07-2025,Bihar,Nawada,559,0.1360686265951948
01-07-2025,Chhattisgarh,Bijapur,1078,0.14267334859175573
01-07-2025,Uttar Pradesh,Mainpuri,641,0.13846465822372633
01-07-2025,Telangana,Hyderabad,1201,0.14387949722367843
01-07-2025,Gujarat,Ahmedabad,434,0.13189114292137938
01-07-2025,Assam,Kamrup,175,0.12006391910282399
01-07-2025,Punjab,Amritsar,1717,0.14508727908769092
01-07-2025,Rajasthan,Karauli,946,0.14267334859175573
01-07-2025,Assam,Dibrugarh,196,0.12359529697240645
01-07-2025,Meghalaya,West Jaintia Hills,249,0.12477561223247735
01-07-2025,Uttar Pradesh,Fatehpur,256,0.12595752574396424
01-07-2025,Bihar,Samastipur,1014,0.14267334859175573
01-07-2025,Karnataka,Bengaluru Urban,146,0.1101358492486002
01-07-2025,Assam,Kamrup Metro,64,0.06491847067031031
01-07-2025,Maharashtra,Dhule,540,0.13367907068878226
01-07-2025,Maharashtra,Nagpur,512,0.13308269149172225
01-07-2025,Madhya Pradesh,Katni,717,0.13846465822372633
01-07-2025,Telangana,Hyderabad,792,0.13966510791607933
01-07-2025,Bihar,Sitamarhi,480,0.13308269149172225
01-07-2025,Assam,Dhubri,638,0.13846465822372633
01-07-2025,Nagaland,Zunheboto,349,0.12951287744331752
01-07-2025,Meghalaya,East Khasi Hills,795,0.13966510791607933
01-07-2025,Telangana,Hyderabad,302,0.12595752574396424
01-07-2025,Maharashtra,Mumbai Suburban,882,0.14207088604753948
01-07-2025,Punjab,Ludhiana,639,0.13846465822372633
01-07-2025,Jharkhand,Dumka,188,0.12241657780250403
01-07-2025,Maharashtra,Dhule,367,0.12951287744331752
01-07-2025,Madhya Pradesh,Indore,815,0.13966510791607933
01-07-2025,Assam,Kamrup Metro,108,0.09860102928340819
01-07-2025,Karnataka,Bengaluru Urban,110,0.09860102928340819
01-07-2025,Gujarat,Navsari,257,0.12595752574396424
01-07-2025,Assam,Lakhimpur,84,0.0906190254931114
01-07-2025,Uttar Pradesh,Ayodhya,603,0.13726583184847907
01-07-2025,Uttar Pradesh,Bahraich,618,0.13726583184847907
01-07-2025,Uttar Pradesh,Kheri,1057,0.14267334859175573
01-07-2025,Meghalaya,East Khasi Hills,478,0.13308269149172225
01-07-2025,Jharkhand,Pakur,2028,0.14508727908769092
01-07-2025,Gujarat,Ahmadabad,239,0.1241852549561614
01-07-2025,Meghalaya,South Garo Hills,397,0.13010684053578558
01-07-2025,Karnataka,Bengaluru Urban,132,0.1078163815070804
01-07-2025,Delhi,South Delhi,305,0.12595752574396424
01-07-2025,Haryana,Gurugram,202,0.12359529697240645
01-07-2025,Assam,Lakhimpur,201,0.12359529697240645
01-07-2025,Gujarat,Jamnagar,121,0.09974750009100275
01-07-2025,Assam,Karimganj,690,0.13846465822372633
01-07-2025,West Bengal,Darjeeling,137,0.10839566008020063
01-07-2025,Gujarat,Mahesana,399,0.13010684053578558
01-07-2025,Assam,Kamrup,171,0.1171320353521198
01-07-2025,Madhya Pradesh,Barwani,1234,0.14387949722367843
01-07-2025,Uttar Pradesh,Gorakhpur,520,0.13308269149172225
01-07-2025,Maharashtra,Mumbai Suburban,301,0.12595752574396424
01-07-2025,Uttar Pradesh,Siddharth Nagar,1188,0.14387949722367843
01-07-2025,Gujarat,Devbhumi Dwarka,340,0.12773339746753154
01-07-2025,Assam,Marigaon,705,0.13846465822372633
01-07-2025,Madhya Pradesh,Indore,1136,0.14387949722367843
01-07-2025,Gujarat,Dohad,648,0.13846465822372633
01-07-2025,Bihar,Pashchim Champaran,704,0.13846465822372633
01-07-2025,Assam,Tinsukia,73,0.07711026919017683
01-07-2025,Madhya Pradesh,Morena,757,0.13846465822372633
01-07-2025,Madhya Pradesh,Dewas,849,0.14207088604753948
01-07-2025,Bihar,Patna,661,0.13846465822372633
01-07-2025,Uttar Pradesh,Kanpur Nagar,291,0.12595752574396424
01-07-2025,Gujarat,Dohad,419,0.1307012056315332
01-07-2025,Gujarat,Kheda,409,0.1307012056315332
01-07-2025,Karnataka,Bengaluru Urban,459,0.13189114292137938
01-07-2025,Uttar Pradesh,Hardoi,1303,0.14387949722367843
01-07-2025,Uttar Pradesh,Firozabad,2990,0.14508727908769092
01-07-2025,Gujarat,Rajkot,292,0.12595752574396424
01-07-2025,Bihar,Pashchim Champaran,1095,0.14267334859175573
01-07-2025,Madhya Pradesh,Jhabua,1085,0.14267334859175573
01-07-2025,Karnataka,Bengaluru Urban,241,0.1241852549561614
01-07-2025,Gujarat,Bhavnagar,528,0.13367907068878226
01-07-2025,Assam,Karimganj,451,0.13189114292137938
01-07-2025,Assam,Sonitpur,576,0.13726583184847907
01-07-2025,Gujarat,Ahmadabad,533,0.13367907068878226
01-07-2025,Madhya Pradesh,Guna,1072,0.14267334859175573
01-07-2025,Uttar Pradesh,Kheri,207,0.1241852549561614
01-07-2025,Assam,Sonitpur,454,0.13189114292137938
01-07-2025,Gujarat,Anand,128,0.10032131752212037
01-07-2025,Assam,Hailakandi,514,0.13308269149172225
01-07-2025,Meghalaya,East Khasi Hills,255,0.12595752574396424
01-07-2025,Delhi,North West Delhi,514,0.13308269149172225
01-07-2025,Uttar Pradesh,Varanasi,881,0.14207088604753948
01-07-2025,Meghalaya,East Khasi Hills,181,0.12006391910282399
01-07-2025,Maharashtra,Sangli,222,0.1241852549561614
01-07-2025,Punjab,S.A.S Nagar,423,0.1307012056315332
01-07-2025,West Bengal,Jalpaiguri,300,0.12595752574396424
01-07-2025,Jharkhand,East Singhbum,769,0.13846465822372633
01-07-2025,Madhya Pradesh,Gwalior,272,0.12595752574396424
01-07-2025,Meghalaya,Ri Bhoi,545,0.13367907068878226
01-07-2025,Delhi,East Delhi,1125,0.14387949722367843
01-07-2025,Maharashtra,Thane,699,0.13846465822372633
01-07-2025,Uttar Pradesh,Azamgarh,708,0.13846465822372633
01-07-2025,Gujarat,Dohad,429,0.1307012056315332
01-07-2025,Karnataka,Bengaluru Urban,183,0.12006391910282399
01-07-2025,Madhya Pradesh,Khandwa,831,0.13966510791607933
01-07-2025,Assam,Golaghat,347,0.12951287744331752
01-07-2025,West Bengal,Nadia,180,0.12006391910282399
01-07-2025,Maharashtra,Mumbai Suburban,111,0.09860102928340819
01-07-2025,Bihar,Nalanda,1227,0.14387949722367843
01-07-2025,Gujarat,Surat,348,0.12951287744331752
01-07-2025,Delhi,East Delhi,753,0.13846465822372633
01-07-2025,Maharashtra,Pune,128,0.10032131752212037
01-07-2025,Assam,Jorhat,83,0.08948489873379994
01-07-2025,Jharkhand,Khunti,356,0.12951287744331752
01-07-2025,Karnataka,Bengaluru Urban,112,0.09860102928340819
01-07-2025,Punjab,Ludhiana,138,0.10839566008020063
01-07-2025,Uttar Pradesh,Bareilly,1106,0.14387949722367843
01-07-2025,Gujarat,Gandhinagar,76,0.08665628693717953
01-07-2025,Assam,Dibrugarh,221,0.1241852549561614
01-07-2025,Madhya Pradesh,Ashoknagar,777,0.13846465822372633
01-07-2025,Assam,Bongaigaon,303,0.12595752574396424
01-07-2025,Assam,Golaghat,238,0.1241852549561614
01-07-2025,Assam,Golaghat,92,0.09517091042023373
01-07-2025,Uttar Pradesh,Sambhal,550,0.1360686265951948
01-07-2025,Tamil Nadu,Chennai,108,0.09860102928340819
01-07-2025,Assam,Barpeta,609,0.13726583184847907
01-07-2025,Gujarat,Amreli,227,0.1241852549561614
01-07-2025,Uttar Pradesh,Barabanki,1068,0.14267334859175573
01-07-2025,Rajasthan,Jaipur,1189,0.14387949722367843
01-07-2025,Madhya Pradesh,Gwalior,913,0.14267334859175573
01-07-2025,Assam,Golaghat,480,0.13308269149172225
01-07-2025,Rajasthan,Bharatpur,605,0.13726583184847907
01-07-2025,Maharashtra,Mumbai,574,0.13726583184847907
01-07-2025,West Bengal,24 Paraganas North,135,0.10839566008020063
01-07-2025,Gujarat,Anand,116,0.09860102928340819
01-07-2025,Rajasthan,Chittorgarh,440,0.13189114292137938
01-07-2025,Bihar,Araria,288,0.12595752574396424
01-07-2025,Uttar Pradesh,Hardoi,1541,0.14508727908769092
01-07-2025,Maharashtra,Pune,141,0.10839566008020063
01-07-2025,Andhra Pradesh,Spsr Nellore,296,0.12595752574396424
01-07-2025,Uttar Pradesh,Banda,1165,0.14387949722367843
01-07-2025,Madhya Pradesh,Chhatarpur,832,0.13966510791607933
01-07-2025,Assam,Karimganj,184,0.12123945256444535
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,549,0.1360686265951948
01-07-2025,Maharashtra,Nashik,749,0.13846465822372633
01-07-2025,Gujarat,Chhotaudepur,312,0.12595752574396424
01-07-2025,Madhya Pradesh,Chhatarpur,516,0.13308269149172225
01-07-2025,Delhi,South West Delhi,704,0.13846465822372633
01-07-2025,Uttar Pradesh,Maharajganj,985,0.14267334859175573
01-07-2025,Gujarat,Banas Kantha,129,0.10377238705109759
01-07-2025,Karnataka,Bengaluru Urban,495,0.13308269149172225
01-07-2025,Meghalaya,West Jaintia Hills,713,0.13846465822372633
01-07-2025,Uttar Pradesh,Mathura,294,0.12595752574396424
01-07-2025,West Bengal,24 Paraganas North,186,0.12123945256444535
01-07-2025,Assam,Jorhat,79,0.08835230560591023
01-07-2025,Uttar Pradesh,Bahraich,1336,0.14387949722367843
01-07-2025,Gujarat,Panch Mahals,604,0.13726583184847907
01-07-2025,Maharashtra,Pune,416,0.1307012056315332
01-07-2025,Assam,Lakhimpur,483,0.13308269149172225
01-07-2025,Haryana,Gurugram,199,0.12359529697240645
01-07-2025,Maharashtra,Pune,363,0.12951287744331752
01-07-2025,Meghalaya,South West Khasi Hills,525,0.13308269149172225
01-07-2025,Uttar Pradesh,Azamgarh,715,0.13846465822372633
01-07-2025,Uttar Pradesh,Meerut,250,0.12477561223247735
01-07-2025,Gujarat,Banas Kantha,190,0.12241657780250403
01-07-2025,Assam,Hojai,790,0.13966510791607933
01-07-2025,Delhi,New Delhi,100,0.09688422927380713
01-07-2025,Maharashtra,Jalgaon,346,0.12951287744331752
01-07-2025,Meghalaya,East Khasi Hills,65,0.0654687152831307
01-07-2025,Uttar Pradesh,Aligarh,753,0.13846465822372633
01-07-2025,Madhya Pradesh,Satna,629,0.13786504225873053
01-07-2025,Karnataka,Bidar,169,0.1171320353521198
01-07-2025,Uttar Pradesh,Meerut,1275,0.14387949722367843
01-07-2025,Gujarat,Sabar Kantha,226,0.1241852549561614
01-07-2025,Gujarat,Bhavnagar,149,0.1101358492486002
01-07-2025,Gujarat,Ahmedabad,388,0.13010684053578558
01-07-2025,Gujarat,Kachchh,69,0.07099168582385429
01-07-2025,Uttar Pradesh,Bahraich,508,0.13308269149172225
01-07-2025,Uttar Pradesh,Maharajganj,980,0.14267334859175573
01-07-2025,Uttar Pradesh,Agra,652,0.13846465822372633
01-07-2025,Rajasthan,Tonk,986,0.14267334859175573
01-07-2025,Madhya Pradesh,Vidisha,777,0.13846465822372633
01-07-2025,Delhi,New Delhi,128,0.10032131752212037
01-07-2025,Assam,Dhemaji,214,0.1241852549561614
01-07-2025,Gujarat,Ahmadabad,196,0.12359529697240645
01-07-2025,Assam,Marigaon,402,0.13010684053578558
01-07-2025,Assam,Jorhat,85,0.0906190254931114
01-07-2025,Uttar Pradesh,Hardoi,1496,0.14508727908769092
01-07-2025,West Bengal,Nadia,244,0.12477561223247735
01-07-2025,Assam,Kamrup,802,0.13966510791607933
01-07-2025,Uttar Pradesh,Gonda,429,0.1307012056315332
01-07-2025,Uttar Pradesh,Prayagraj,506,0.13308269149172225
01-07-2025,Karnataka,Bengaluru Urban,454,0.13189114292137938
01-07-2025,Assam,Kamrup,123,0.10032131752212037
01-07-2025,Maharashtra,Beed,310,0.12595752574396424
01-07-2025,Arunachal Pradesh,Longding,401,0.13010684053578558
01-07-2025,Gujarat,Sabar Kantha,381,0.13010684053578558
01-07-2025,Uttar Pradesh,Jhansi,167,0.1171320353521198
01-07-2025,Gujarat,Banas Kantha,289,0.12595752574396424
01-07-2025,Madhya Pradesh,Chhatarpur,409,0.1307012056315332
01-07-2025,West Bengal,24 Paraganas North,86,0.0906190254931114
01-07-2025,Assam,Karimganj,99,0.09688422927380713
01-07-2025,West Bengal,Darjeeling,64,0.06491847067031031
01-07-2025,Gujarat,Rajkot,313,0.12595752574396424
01-07-2025,Karnataka,Bengaluru Urban,285,0.12595752574396424
01-07-2025,Rajasthan,Chittorgarh,597,0.13726583184847907
01-07-2025,Gujarat,Gir Somnath,237,0.1241852549561614
01-07-2025,Madhya Pradesh,Morena,1686,0.14508727908769092
01-07-2025,Meghalaya,East Khasi Hills,167,0.1171320353521198
01-07-2025,Sikkim,West Sikkim,171,0.1171320353521198
01-07-2025,Uttar Pradesh,Prayagraj,560,0.1360686265951948
01-07-2025,Uttar Pradesh,Chandauli,648,0.13846465822372633
01-07-2025,Assam,Hailakandi,117,0.09974750009100275
01-07-2025,Maharashtra,Hingoli,714,0.13846465822372633
01-07-2025,Uttar Pradesh,Azamgarh,429,0.1307012056315332
01-07-2025,Uttar Pradesh,Maharajganj,424,0.1307012056315332
01-07-2025,Bihar,Gaya,1004,0.14267334859175573
01-07-2025,Delhi,North East Delhi,2874,0.14508727908769092
01-07-2025,Madhya Pradesh,Bhind,534,0.13367907068878226
01-07-2025,Maharashtra,Nashik,403,0.13010684053578558
01-07-2025,Mizoram,Lawngtlai,330,0.12773339746753154
01-07-2025,Gujarat,Morbi,1091,0.14267334859175573
01-07-2025,West Bengal,Howrah,361,0.12951287744331752
01-07-2025,West Bengal,Kalimpong,189,0.12241657780250403
01-07-2025,Madhya Pradesh,Betul,411,0.1307012056315332
01-07-2025,Bihar,Munger,699,0.13846465822372633
01-07-2025,Sikkim,South Sikkim,260,0.12595752574396424
01-07-2025,Assam,Dhemaji,155,0.11362684202444784
01-07-2025,Uttar Pradesh,Budaun,772,0.13846465822372633
01-07-2025,Uttar Pradesh,Hardoi,1148,0.14387949722367843
01-07-2025,Punjab,Ludhiana,110,0.09860102928340819
01-07-2025,Maharashtra,Mumbai Suburban,281,0.12595752574396424
01-07-2025,Maharashtra,Dhule,299,0.12595752574396424
